spend_id,campaign_id,spend_date,amount_spent,impressions,clicks
1445,FB_JAN,2026-03-13,12699.43,7447,2250
1446,GOOGLE_SEARCH,2026-03-13,7573.21,11437,390
1447,INSTA_REEL,2026-03-13,1448.44,27783,1638
1448,REFERRAL,2026-03-13,14095.98,38442,2038
1449,FB_JAN,2026-03-14,9497.78,29135,1290
1450,GOOGLE_SEARCH,2026-03-14,7816.51,22582,393
1451,INSTA_REEL,2026-03-14,5105.53,30079,218
1452,REFERRAL,2026-03-14,7571.84,44545,2664
1453,FB_JAN,2026-03-15,12023.93,37049,2604
1454,GOOGLE_SEARCH,2026-03-15,5612.75,35654,1048
1455,INSTA_REEL,2026-03-15,12715.67,12743,2497
1456,REFERRAL,2026-03-15,7037.49,4120,987
1457,FB_JAN,2026-03-16,11469.02,18258,2691
1458,GOOGLE_SEARCH,2026-03-16,1350.65,29061,1303
1459,INSTA_REEL,2026-03-16,10007.05,34347,2743
1460,REFERRAL,2026-03-16,13797.56,39924,1853
1461,FB_JAN,2026-03-17,7356.27,23834,1561
1462,GOOGLE_SEARCH,2026-03-17,4090.78,18702,1970
1463,INSTA_REEL,2026-03-17,11779.31,2237,2430
1464,REFERRAL,2026-03-17,14709.8,4270,77
1465,FB_JAN,2026-03-18,4982.83,41447,2891
1466,GOOGLE_SEARCH,2026-03-18,1934.18,4692,2647
1467,INSTA_REEL,2026-03-18,5565.21,44503,1383
1468,REFERRAL,2026-03-18,2305.59,17831,2739
1469,FB_JAN,2026-03-19,9068.73,35133,342
1470,GOOGLE_SEARCH,2026-03-19,9391.07,45742,1048
1471,INSTA_REEL,2026-03-19,2557.03,9540,535
1472,REFERRAL,2026-03-19,10188.8,49253,236
1473,FB_JAN,2026-03-20,1276.95,24751,2144
1474,GOOGLE_SEARCH,2026-03-20,7072.42,6882,2247
1475,INSTA_REEL,2026-03-20,13245.38,43062,1036
1476,REFERRAL,2026-03-20,12211.76,31110,2817
1477,FB_JAN,2026-03-21,14558.71,48302,2979
1478,GOOGLE_SEARCH,2026-03-21,12383.67,2030,1647
1479,INSTA_REEL,2026-03-21,11626.89,13799,1598
1480,REFERRAL,2026-03-21,12878.5,12202,2752
1481,FB_JAN,2026-03-22,11899.95,47907,1094
1482,GOOGLE_SEARCH,2026-03-22,4838.57,18483,1907
1483,INSTA_REEL,2026-03-22,6778.78,16571,206
1484,REFERRAL,2026-03-22,9403.38,37733,344
1485,FB_JAN,2026-03-23,6237.48,8075,1320
1486,GOOGLE_SEARCH,2026-03-23,10393.21,32063,2639
1487,INSTA_REEL,2026-03-23,2585.68,28117,484
1488,REFERRAL,2026-03-23,4149.77,40848,2390
1489,FB_JAN,2026-03-24,3532.18,8333,1230
1490,GOOGLE_SEARCH,2026-03-24,9362.96,16533,2189
1491,INSTA_REEL,2026-03-24,694.96,24619,2071
1492,REFERRAL,2026-03-24,13650.14,6299,723
1493,FB_JAN,2026-03-25,7809.93,22619,1790
1494,GOOGLE_SEARCH,2026-03-25,9810.25,28926,1141
1495,INSTA_REEL,2026-03-25,4297.16,49912,1228
1496,REFERRAL,2026-03-25,2415.66,3621,1988
1497,FB_JAN,2026-03-26,4465.58,15097,1791
1498,GOOGLE_SEARCH,2026-03-26,840.2,40343,262
1499,INSTA_REEL,2026-03-26,6003.88,19875,2561
1500,REFERRAL,2026-03-26,546.3,12735,1051
1501,FB_JAN,2026-03-27,8050.7,3453,1265
1502,GOOGLE_SEARCH,2026-03-27,7679.06,2952,2447
1503,INSTA_REEL,2026-03-27,519.86,20390,2514
1504,REFERRAL,2026-03-27,928.14,18114,603
1505,FB_JAN,2026-03-28,6729.3,36323,1275
1506,GOOGLE_SEARCH,2026-03-28,12540.81,45391,63
1507,INSTA_REEL,2026-03-28,8493.82,47170,1339
1508,REFERRAL,2026-03-28,949.07,8758,667
1509,FB_JAN,2026-03-29,5098.35,28404,2809
1510,GOOGLE_SEARCH,2026-03-29,14162.76,13708,119
1511,INSTA_REEL,2026-03-29,895.75,20080,2366
1512,REFERRAL,2026-03-29,8272.56,26207,2056
1513,FB_JAN,2026-03-30,14205.45,34275,884
1514,GOOGLE_SEARCH,2026-03-30,4312.46,49768,1875
1515,INSTA_REEL,2026-03-30,14727.94,16275,2728
1516,REFERRAL,2026-03-30,11671.81,23113,2654
1517,FB_JAN,2026-03-31,6795.47,38709,915
1518,GOOGLE_SEARCH,2026-03-31,10864.29,17672,2205
1519,INSTA_REEL,2026-03-31,1084.45,22773,2215
1520,REFERRAL,2026-03-31,12577.26,36707,1215
1521,FB_JAN,2026-04-01,960.91,31187,1491
1522,GOOGLE_SEARCH,2026-04-01,9461.93,13390,52
1523,INSTA_REEL,2026-04-01,5075.72,29951,2746
1524,REFERRAL,2026-04-01,14994.92,12298,1229
1525,FB_JAN,2026-04-02,7216.7,22870,109
1526,GOOGLE_SEARCH,2026-04-02,1118.32,49595,912
1527,INSTA_REEL,2026-04-02,11490.89,40795,2654
1528,REFERRAL,2026-04-02,14368.41,8243,2818
1529,FB_JAN,2026-04-03,14147.53,24299,1546
1530,GOOGLE_SEARCH,2026-04-03,6309.16,47067,1269
1531,INSTA_REEL,2026-04-03,4290.7,29563,608
1532,REFERRAL,2026-04-03,14897.57,25851,700
1533,FB_JAN,2026-04-04,14685.19,34011,581
1534,GOOGLE_SEARCH,2026-04-04,9271.35,24142,1893
1535,INSTA_REEL,2026-04-04,7564.75,41920,1558
1536,REFERRAL,2026-04-04,1075.94,42819,563
1537,FB_JAN,2026-04-05,11718.95,34757,641
1538,GOOGLE_SEARCH,2026-04-05,12443.28,9999,2252
1539,INSTA_REEL,2026-04-05,4572.21,9553,2381
1540,REFERRAL,2026-04-05,13334.44,43124,2093
1541,FB_JAN,2026-04-06,5722.36,47620,415
1542,GOOGLE_SEARCH,2026-04-06,9687.85,18805,2545
1543,INSTA_REEL,2026-04-06,5931.69,30672,275
1544,REFERRAL,2026-04-06,10842.12,4427,486
1545,FB_JAN,2026-04-07,12721.3,46297,2977
1546,GOOGLE_SEARCH,2026-04-07,14789.68,30142,2301
1547,INSTA_REEL,2026-04-07,14288.02,42930,1787
1548,REFERRAL,2026-04-07,13965.56,18963,1691
1549,FB_JAN,2026-04-08,9663.28,13425,1765
1550,GOOGLE_SEARCH,2026-04-08,11723.07,16567,962
1551,INSTA_REEL,2026-04-08,13805.69,24879,372
1552,REFERRAL,2026-04-08,8839.62,30369,990
1553,FB_JAN,2026-04-09,2021.34,32402,1836
1554,GOOGLE_SEARCH,2026-04-09,7637.72,4017,1241
1555,INSTA_REEL,2026-04-09,3309.84,38852,1423
1556,REFERRAL,2026-04-09,10343.4,45345,1684
1557,FB_JAN,2026-04-10,5975.0,28712,662
1558,GOOGLE_SEARCH,2026-04-10,3981.93,34441,1597
1559,INSTA_REEL,2026-04-10,6286.56,4779,2175
1560,REFERRAL,2026-04-10,1567.01,31516,597
1561,FB_JAN,2026-04-11,12239.86,9432,1185
1562,GOOGLE_SEARCH,2026-04-11,12394.98,37505,624
1563,INSTA_REEL,2026-04-11,2009.2,25365,598
1564,REFERRAL,2026-04-11,14007.3,26452,1857
1565,FB_JAN,2026-04-12,4315.42,25144,2742
1566,GOOGLE_SEARCH,2026-04-12,11827.78,1583,1082
1567,INSTA_REEL,2026-04-12,13109.13,33533,569
1568,REFERRAL,2026-04-12,3128.52,46683,762
1569,FB_JAN,2026-04-13,2776.13,2044,2130
1570,GOOGLE_SEARCH,2026-04-13,4869.48,20192,767
1571,INSTA_REEL,2026-04-13,12467.81,40840,280
1572,REFERRAL,2026-04-13,3765.83,31018,1630
1573,FB_JAN,2026-04-14,8533.57,14943,1358
1574,GOOGLE_SEARCH,2026-04-14,14125.32,5347,192
1575,INSTA_REEL,2026-04-14,2245.34,11052,2094
1576,REFERRAL,2026-04-14,9289.33,6665,923
1577,FB_JAN,2026-04-15,11305.89,11826,2835
1578,GOOGLE_SEARCH,2026-04-15,2935.7,7709,86
1579,INSTA_REEL,2026-04-15,11790.17,11759,1084
1580,REFERRAL,2026-04-15,13711.37,41555,58
1581,FB_JAN,2026-04-16,11371.75,48348,1836
1582,GOOGLE_SEARCH,2026-04-16,880.34,41956,100
1583,INSTA_REEL,2026-04-16,4312.02,20160,2877
1584,REFERRAL,2026-04-16,1858.65,32377,620
1585,FB_JAN,2026-04-17,3934.15,1210,2185
1586,GOOGLE_SEARCH,2026-04-17,13463.41,29302,1198
1587,INSTA_REEL,2026-04-17,2624.28,31253,209
1588,REFERRAL,2026-04-17,702.88,28486,1730
1589,FB_JAN,2026-04-18,8538.77,41180,1479
1590,GOOGLE_SEARCH,2026-04-18,4826.89,25579,231
1591,INSTA_REEL,2026-04-18,9685.18,36762,1691
1592,REFERRAL,2026-04-18,904.71,9955,1201
1593,FB_JAN,2026-04-19,4209.32,49041,2017
1594,GOOGLE_SEARCH,2026-04-19,9442.11,42846,1570
1595,INSTA_REEL,2026-04-19,11035.05,32268,1513
1596,REFERRAL,2026-04-19,8021.15,40081,336
1597,FB_JAN,2026-04-20,11239.3,35945,1016
1598,GOOGLE_SEARCH,2026-04-20,12519.83,43530,239
1599,INSTA_REEL,2026-04-20,12196.28,11802,2818
1600,REFERRAL,2026-04-20,4863.6,31477,1641
1601,FB_JAN,2026-04-21,4384.08,3037,1708
1602,GOOGLE_SEARCH,2026-04-21,1052.8,18280,2263
1603,INSTA_REEL,2026-04-21,13080.04,1353,2657
1604,REFERRAL,2026-04-21,3303.7,17454,555
1605,FB_JAN,2026-04-22,12576.16,46867,396
1606,GOOGLE_SEARCH,2026-04-22,1355.4,7460,1287
1607,INSTA_REEL,2026-04-22,13051.62,44443,939
1608,REFERRAL,2026-04-22,1785.73,27184,2099
1609,FB_JAN,2026-04-23,13648.08,14653,688
1610,GOOGLE_SEARCH,2026-04-23,9177.93,24441,413
1611,INSTA_REEL,2026-04-23,11414.52,32010,1900
1612,REFERRAL,2026-04-23,10664.23,47582,606
1613,FB_JAN,2026-04-24,8044.78,18484,1864
1614,GOOGLE_SEARCH,2026-04-24,3610.97,31147,1621
1615,INSTA_REEL,2026-04-24,8161.11,14056,2379
1616,REFERRAL,2026-04-24,7379.74,25565,2082
1617,FB_JAN,2026-04-25,12451.12,6369,1962
1618,GOOGLE_SEARCH,2026-04-25,3760.54,29143,213
1619,INSTA_REEL,2026-04-25,12826.77,16985,2086
1620,REFERRAL,2026-04-25,4041.25,3088,1579
1621,FB_JAN,2026-04-26,922.45,33091,362
1622,GOOGLE_SEARCH,2026-04-26,7909.38,13215,1155
1623,INSTA_REEL,2026-04-26,13130.01,45516,1292
1624,REFERRAL,2026-04-26,5785.72,6824,1650
1625,FB_JAN,2026-04-27,4621.24,21580,2941
1626,GOOGLE_SEARCH,2026-04-27,1719.62,44532,2271
1627,INSTA_REEL,2026-04-27,9171.95,12049,193
1628,REFERRAL,2026-04-27,5286.49,28819,158
1629,FB_JAN,2026-04-28,2271.43,30521,2631
1630,GOOGLE_SEARCH,2026-04-28,5430.31,42064,2402
1631,INSTA_REEL,2026-04-28,6155.02,48167,1872
1632,REFERRAL,2026-04-28,8410.72,46286,2757
1633,FB_JAN,2026-04-29,6027.44,47423,2298
1634,GOOGLE_SEARCH,2026-04-29,3504.14,36425,2071
1635,INSTA_REEL,2026-04-29,8290.69,16735,744
1636,REFERRAL,2026-04-29,5929.7,4156,894
1637,FB_JAN,2026-04-30,11321.83,38293,1383
1638,GOOGLE_SEARCH,2026-04-30,7541.75,30383,774
1639,INSTA_REEL,2026-04-30,14404.55,28730,2431
1640,REFERRAL,2026-04-30,6979.5,45660,1759
1641,FB_JAN,2026-05-01,7729.45,18451,1717
1642,GOOGLE_SEARCH,2026-05-01,9327.64,5878,1586
1643,INSTA_REEL,2026-05-01,583.04,29549,2860
1644,REFERRAL,2026-05-01,14912.25,22825,1086
1645,FB_JAN,2026-05-02,14931.91,14985,2696
1646,GOOGLE_SEARCH,2026-05-02,965.53,13458,2696
1647,INSTA_REEL,2026-05-02,6507.47,24334,1445
1648,REFERRAL,2026-05-02,6227.1,36363,753
1649,FB_JAN,2026-05-03,5724.13,23225,1205
1650,GOOGLE_SEARCH,2026-05-03,9972.84,23750,2741
1651,INSTA_REEL,2026-05-03,12476.67,32842,2050
1652,REFERRAL,2026-05-03,2074.47,39792,2674
1653,FB_JAN,2026-05-04,11024.48,49162,1567
1654,GOOGLE_SEARCH,2026-05-04,8516.75,3061,1835
1655,INSTA_REEL,2026-05-04,2117.28,10243,1248
1656,REFERRAL,2026-05-04,14304.12,21327,2679
1657,FB_JAN,2026-05-05,5053.23,8649,922
1658,GOOGLE_SEARCH,2026-05-05,6830.1,22517,158
1659,INSTA_REEL,2026-05-05,10272.91,8782,1012
1660,REFERRAL,2026-05-05,3425.18,47282,1069
1661,FB_JAN,2026-05-06,14802.03,6246,1141
1662,GOOGLE_SEARCH,2026-05-06,10555.78,8783,2080
1663,INSTA_REEL,2026-05-06,1633.13,5879,2977
1664,REFERRAL,2026-05-06,12123.85,7471,227
1665,FB_JAN,2026-05-07,1147.67,47995,2873
1666,GOOGLE_SEARCH,2026-05-07,4251.72,26923,1888
1667,INSTA_REEL,2026-05-07,3999.21,6124,1525
1668,REFERRAL,2026-05-07,7038.33,5832,1054
1669,FB_JAN,2026-05-08,6149.06,28292,2676
1670,GOOGLE_SEARCH,2026-05-08,2611.16,39858,296
1671,INSTA_REEL,2026-05-08,2206.68,6249,2134
1672,REFERRAL,2026-05-08,641.08,38575,509
1673,FB_JAN,2026-05-09,11112.47,39192,1020
1674,GOOGLE_SEARCH,2026-05-09,5060.59,30406,213
1675,INSTA_REEL,2026-05-09,14493.0,18894,80
1676,REFERRAL,2026-05-09,2890.3,21905,323
1677,FB_JAN,2026-05-10,13189.08,28257,2597
1678,GOOGLE_SEARCH,2026-05-10,10725.93,41401,1655
1679,INSTA_REEL,2026-05-10,10234.59,18335,1766
1680,REFERRAL,2026-05-10,5573.43,39774,1322
1681,FB_JAN,2026-05-11,6294.23,2838,1802
1682,GOOGLE_SEARCH,2026-05-11,6111.11,4686,1738
1683,INSTA_REEL,2026-05-11,7622.66,45171,464
1684,REFERRAL,2026-05-11,1417.52,21864,2837
1685,FB_JAN,2026-05-12,9163.22,32446,1811
1686,GOOGLE_SEARCH,2026-05-12,7370.81,20167,583
1687,INSTA_REEL,2026-05-12,11866.13,15967,2210
1688,REFERRAL,2026-05-12,5594.52,28119,2247
1689,FB_JAN,2026-05-13,9710.52,27844,1179
1690,GOOGLE_SEARCH,2026-05-13,9989.3,33142,967
1691,INSTA_REEL,2026-05-13,8406.09,16378,1837
1692,REFERRAL,2026-05-13,4818.54,6725,1930
1693,FB_JAN,2026-05-14,4937.01,40194,580
1694,GOOGLE_SEARCH,2026-05-14,2500.77,37016,303
1695,INSTA_REEL,2026-05-14,2200.05,4555,920
1696,REFERRAL,2026-05-14,4102.77,4943,2811
1697,FB_JAN,2026-05-15,6841.69,16991,2716
1698,GOOGLE_SEARCH,2026-05-15,1035.38,32637,147
1699,INSTA_REEL,2026-05-15,6667.08,1633,675
1700,REFERRAL,2026-05-15,9140.85,7263,2071
1701,FB_JAN,2026-05-16,5920.3,25768,742
1702,GOOGLE_SEARCH,2026-05-16,5810.84,25868,2903
1703,INSTA_REEL,2026-05-16,12728.39,25046,327
1704,REFERRAL,2026-05-16,14114.48,25377,2402
1705,FB_JAN,2026-05-17,13589.58,27580,671
1706,GOOGLE_SEARCH,2026-05-17,8214.29,40485,2234
1707,INSTA_REEL,2026-05-17,5191.04,21765,838
1708,REFERRAL,2026-05-17,6390.06,14991,2606
1709,FB_JAN,2026-05-18,8828.53,29655,658
1710,GOOGLE_SEARCH,2026-05-18,7365.02,1902,467
1711,INSTA_REEL,2026-05-18,872.46,14575,921
1712,REFERRAL,2026-05-18,10901.65,47064,2316
1713,FB_JAN,2026-05-19,1087.99,42153,1467
1714,GOOGLE_SEARCH,2026-05-19,620.65,34224,2041
1715,INSTA_REEL,2026-05-19,2351.41,41910,2287
1716,REFERRAL,2026-05-19,1839.32,30865,1836
1717,FB_JAN,2026-05-20,2834.36,3281,380
1718,GOOGLE_SEARCH,2026-05-20,6339.58,36323,738
1719,INSTA_REEL,2026-05-20,14493.3,49042,940
1720,REFERRAL,2026-05-20,13396.52,5877,121
1721,FB_JAN,2026-05-21,9624.48,10217,1539
1722,GOOGLE_SEARCH,2026-05-21,2811.58,10716,2277
1723,INSTA_REEL,2026-05-21,3137.9,16187,2241
1724,REFERRAL,2026-05-21,9917.17,15678,2912
1725,FB_JAN,2026-05-22,10499.19,33146,2263
1726,GOOGLE_SEARCH,2026-05-22,8333.46,45806,2090
1727,INSTA_REEL,2026-05-22,750.96,38962,2341
1728,REFERRAL,2026-05-22,7870.64,12364,2972
1729,FB_JAN,2026-05-23,5680.1,5287,2282
1730,GOOGLE_SEARCH,2026-05-23,5114.76,6519,1185
1731,INSTA_REEL,2026-05-23,5119.0,25834,553
1732,REFERRAL,2026-05-23,6476.09,42789,2445
1733,FB_JAN,2026-05-24,1862.99,11555,2172
1734,GOOGLE_SEARCH,2026-05-24,12559.35,29233,1021
1735,INSTA_REEL,2026-05-24,14502.91,6868,560
1736,REFERRAL,2026-05-24,7933.65,34212,2845
1737,FB_JAN,2026-05-25,13203.85,22104,1131
1738,GOOGLE_SEARCH,2026-05-25,5866.73,30732,759
1739,INSTA_REEL,2026-05-25,14678.88,44778,279
1740,REFERRAL,2026-05-25,7509.76,22203,1961
1741,FB_JAN,2026-05-26,4435.3,6222,1064
1742,GOOGLE_SEARCH,2026-05-26,14323.68,22382,1945
1743,INSTA_REEL,2026-05-26,4523.82,2936,1725
1744,REFERRAL,2026-05-26,11936.84,8339,1930
1745,FB_JAN,2026-05-27,12380.49,33836,552
1746,GOOGLE_SEARCH,2026-05-27,14671.84,45343,2598
1747,INSTA_REEL,2026-05-27,6774.36,16445,2181
1748,REFERRAL,2026-05-27,9870.28,10783,2760
1749,FB_JAN,2026-05-28,14906.64,46890,530
1750,GOOGLE_SEARCH,2026-05-28,11581.0,16230,1636
1751,INSTA_REEL,2026-05-28,3690.98,45829,1380
1752,REFERRAL,2026-05-28,8564.45,13717,789
1753,FB_JAN,2026-05-29,5154.92,11452,2049
1754,GOOGLE_SEARCH,2026-05-29,8784.97,38916,726
1755,INSTA_REEL,2026-05-29,14387.42,36415,2222
1756,REFERRAL,2026-05-29,8681.72,14946,1611
1757,FB_JAN,2026-05-30,995.44,7810,2556
1758,GOOGLE_SEARCH,2026-05-30,6509.61,2754,1351
1759,INSTA_REEL,2026-05-30,11109.23,34498,562
1760,REFERRAL,2026-05-30,6407.24,28575,727
1761,FB_JAN,2026-05-31,5255.68,24773,584
1762,GOOGLE_SEARCH,2026-05-31,7137.22,27020,996
1763,INSTA_REEL,2026-05-31,6668.62,34358,1433
1764,REFERRAL,2026-05-31,4953.72,19292,884
1765,FB_JAN,2026-06-01,1356.42,27487,171
1766,GOOGLE_SEARCH,2026-06-01,9300.4,27673,1224
1767,INSTA_REEL,2026-06-01,4271.3,3907,2721
1768,REFERRAL,2026-06-01,2453.25,32210,2253
1769,FB_JAN,2026-06-02,669.77,5546,2491
1770,GOOGLE_SEARCH,2026-06-02,9221.0,17896,1303
1771,INSTA_REEL,2026-06-02,11119.51,31659,2168
1772,REFERRAL,2026-06-02,11910.09,17911,1649
1773,FB_JAN,2026-06-03,7016.11,49411,1987
1774,GOOGLE_SEARCH,2026-06-03,8915.13,39094,959
1775,INSTA_REEL,2026-06-03,14993.86,34810,911
1776,REFERRAL,2026-06-03,11677.23,4238,978
1777,FB_JAN,2026-06-04,7629.81,4085,712
1778,GOOGLE_SEARCH,2026-06-04,10523.16,43777,1891
1779,INSTA_REEL,2026-06-04,9319.8,32592,2461
1780,REFERRAL,2026-06-04,2746.91,20394,192
1781,FB_JAN,2026-06-05,2074.71,42630,630
1782,GOOGLE_SEARCH,2026-06-05,12230.15,32484,900
1783,INSTA_REEL,2026-06-05,11469.64,1127,2552
1784,REFERRAL,2026-06-05,3369.48,17188,2096
1785,FB_JAN,2026-06-06,8071.72,10613,1121
1786,GOOGLE_SEARCH,2026-06-06,4637.29,7524,1323
1787,INSTA_REEL,2026-06-06,2958.87,45846,2950
1788,REFERRAL,2026-06-06,4865.14,46761,1127
1789,FB_JAN,2026-06-07,7884.35,42807,2024
1790,GOOGLE_SEARCH,2026-06-07,1452.36,38606,1885
1791,INSTA_REEL,2026-06-07,4046.14,17893,1383
1792,REFERRAL,2026-06-07,7882.5,30378,896
1793,FB_JAN,2026-06-08,12975.05,26264,1655
1794,GOOGLE_SEARCH,2026-06-08,11896.36,10452,2034
1795,INSTA_REEL,2026-06-08,14825.35,49876,984
1796,REFERRAL,2026-06-08,2574.7,21220,1366
1797,FB_JAN,2026-06-09,2010.09,17469,2133
1798,GOOGLE_SEARCH,2026-06-09,5238.73,9656,763
1799,INSTA_REEL,2026-06-09,8944.57,27521,1595
1800,REFERRAL,2026-06-09,3142.84,17414,1387
1801,FB_JAN,2026-06-10,10895.29,22759,772
1802,GOOGLE_SEARCH,2026-06-10,1247.12,5684,965
1803,INSTA_REEL,2026-06-10,3076.14,26669,2013
1804,REFERRAL,2026-06-10,7142.53,45658,483
1805,FB_JAN,2026-06-11,5963.33,39449,901
1806,GOOGLE_SEARCH,2026-06-11,11727.7,14738,2440
1807,INSTA_REEL,2026-06-11,10257.71,49205,419
1808,REFERRAL,2026-06-11,14347.5,5941,430
1809,FB_JAN,2026-06-12,6537.05,12702,1115
1810,GOOGLE_SEARCH,2026-06-12,4308.41,40131,80
1811,INSTA_REEL,2026-06-12,8261.96,22991,1310
1812,REFERRAL,2026-06-12,12224.19,42769,1483
1813,FB_JAN,2026-06-13,5628.1,46098,1359
1814,GOOGLE_SEARCH,2026-06-13,760.48,8571,551
1815,INSTA_REEL,2026-06-13,13829.46,19843,493
1816,REFERRAL,2026-06-13,1123.46,34003,1839
1817,FB_JAN,2026-06-14,12718.02,25967,2055
1818,GOOGLE_SEARCH,2026-06-14,5414.82,35591,157
1819,INSTA_REEL,2026-06-14,5401.68,15360,1441
1820,REFERRAL,2026-06-14,7257.12,1531,549
1821,FB_JAN,2026-06-15,13769.68,15828,1094
1822,GOOGLE_SEARCH,2026-06-15,7865.49,27429,2060
1823,INSTA_REEL,2026-06-15,6561.14,19222,1627
1824,REFERRAL,2026-06-15,10943.93,8887,2091
1825,FB_JAN,2026-06-16,2357.82,6126,554
1826,GOOGLE_SEARCH,2026-06-16,11663.7,31961,1058
1827,INSTA_REEL,2026-06-16,3701.51,9546,1655
1828,REFERRAL,2026-06-16,5742.2,20062,2747
1829,FB_JAN,2026-06-17,13016.09,43792,1590
1830,GOOGLE_SEARCH,2026-06-17,4617.67,26847,1815
1831,INSTA_REEL,2026-06-17,7607.06,45745,914
1832,REFERRAL,2026-06-17,9358.9,44765,2277
1833,FB_JAN,2026-06-18,709.35,1028,2718
1834,GOOGLE_SEARCH,2026-06-18,11423.16,17539,1744
1835,INSTA_REEL,2026-06-18,2794.36,46597,1525
1836,REFERRAL,2026-06-18,9745.35,19741,647
1837,FB_JAN,2026-06-19,1052.82,14299,2109
1838,GOOGLE_SEARCH,2026-06-19,6646.18,5899,191
1839,INSTA_REEL,2026-06-19,14552.22,5740,924
1840,REFERRAL,2026-06-19,13553.11,29984,2652
1841,FB_JAN,2026-06-20,7645.2,15936,1029
1842,GOOGLE_SEARCH,2026-06-20,633.29,13107,1637
1843,INSTA_REEL,2026-06-20,7443.77,26780,2460
1844,REFERRAL,2026-06-20,7447.07,22014,833
1845,FB_JAN,2026-06-21,5289.49,13648,263
1846,GOOGLE_SEARCH,2026-06-21,12586.23,48683,2804
1847,INSTA_REEL,2026-06-21,12559.32,9230,1055
1848,REFERRAL,2026-06-21,2438.02,25763,2261
1849,FB_JAN,2026-06-22,1372.19,2998,338
1850,GOOGLE_SEARCH,2026-06-22,12178.51,42618,888
1851,INSTA_REEL,2026-06-22,3254.53,45827,1936
1852,REFERRAL,2026-06-22,13249.97,42165,1855
1853,FB_JAN,2026-06-23,5490.2,45894,1900
1854,GOOGLE_SEARCH,2026-06-23,3312.6,11247,639
1855,INSTA_REEL,2026-06-23,6524.97,34359,1783
1856,REFERRAL,2026-06-23,11849.04,10777,1632
1857,FB_JAN,2026-06-24,9466.0,36848,788
1858,GOOGLE_SEARCH,2026-06-24,14147.74,39287,2596
1859,INSTA_REEL,2026-06-24,1411.16,49283,2510
1860,REFERRAL,2026-06-24,9828.33,49160,2005
1861,FB_JAN,2026-06-25,14805.84,24394,1599
1862,GOOGLE_SEARCH,2026-06-25,13231.34,1531,1635
1863,INSTA_REEL,2026-06-25,10149.83,20322,808
1864,REFERRAL,2026-06-25,14200.59,26235,2637
1865,FB_JAN,2026-06-26,13788.71,32176,965
1866,GOOGLE_SEARCH,2026-06-26,11259.44,24078,2387
1867,INSTA_REEL,2026-06-26,794.98,8342,2627
1868,REFERRAL,2026-06-26,3480.7,46524,2511
1869,FB_JAN,2026-06-27,7899.53,20888,1273
1870,GOOGLE_SEARCH,2026-06-27,793.79,17528,889
1871,INSTA_REEL,2026-06-27,10788.0,45477,2854
1872,REFERRAL,2026-06-27,11761.27,36065,1141
1873,FB_JAN,2026-06-28,6937.48,43669,1488
1874,GOOGLE_SEARCH,2026-06-28,9893.66,4038,1607
1875,INSTA_REEL,2026-06-28,4798.04,17949,76
1876,REFERRAL,2026-06-28,4764.28,4358,2981
1877,FB_JAN,2026-06-29,9209.01,31018,2200
1878,GOOGLE_SEARCH,2026-06-29,9452.97,18754,2386
1879,INSTA_REEL,2026-06-29,8141.9,6516,197
1880,REFERRAL,2026-06-29,2692.22,23603,1478
1881,FB_JAN,2026-06-30,12639.64,38917,527
1882,GOOGLE_SEARCH,2026-06-30,10548.62,37865,964
1883,INSTA_REEL,2026-06-30,8711.6,43292,1882
1884,REFERRAL,2026-06-30,7866.12,5039,169
1885,FB_JAN,2026-07-01,11750.57,20272,2367
1886,GOOGLE_SEARCH,2026-07-01,3244.55,11361,2087
1887,INSTA_REEL,2026-07-01,11729.64,20228,582
1888,REFERRAL,2026-07-01,12640.14,23819,2228
1889,FB_JAN,2026-07-02,12592.63,27416,90
1890,GOOGLE_SEARCH,2026-07-02,8285.36,40345,1087
1891,INSTA_REEL,2026-07-02,6586.07,32553,1753
1892,REFERRAL,2026-07-02,8994.25,26824,2908
1893,FB_JAN,2026-07-03,7157.88,34752,1270
1894,GOOGLE_SEARCH,2026-07-03,2559.16,7441,2061
1895,INSTA_REEL,2026-07-03,4666.45,43007,258
1896,REFERRAL,2026-07-03,1912.17,29905,943
1897,FB_JAN,2026-07-04,10573.71,25449,1977
1898,GOOGLE_SEARCH,2026-07-04,8016.32,8081,293
1899,INSTA_REEL,2026-07-04,7879.1,2515,278
1900,REFERRAL,2026-07-04,3399.29,27939,1723
1901,FB_JAN,2026-07-05,1510.41,9064,2136
1902,GOOGLE_SEARCH,2026-07-05,14649.61,13539,1848
1903,INSTA_REEL,2026-07-05,5949.99,47452,301
1904,REFERRAL,2026-07-05,3677.08,41267,2800
1905,FB_JAN,2026-07-06,8286.46,22275,1192
1906,GOOGLE_SEARCH,2026-07-06,2719.59,28138,191
1907,INSTA_REEL,2026-07-06,1054.55,12426,1359
1908,REFERRAL,2026-07-06,10949.1,41542,171
1909,FB_JAN,2026-07-07,8492.95,13326,1357
1910,GOOGLE_SEARCH,2026-07-07,13686.42,2666,426
1911,INSTA_REEL,2026-07-07,1355.03,11096,1847
1912,REFERRAL,2026-07-07,9162.22,48267,2054
1913,FB_JAN,2026-07-08,6189.17,35245,2218
1914,GOOGLE_SEARCH,2026-07-08,3513.79,31472,2714
1915,INSTA_REEL,2026-07-08,4332.67,21803,355
