view_id,user_id,content_id,view_timestamp,watch_duration_minutes,playback_failure,search_to_play
10949,1038,2,2026-03-14 00:00:00,4,0,1
10950,1404,419,2026-05-11 00:52:00,4,0,0
10951,1484,43,2026-04-29 00:28:00,13,0,0
10952,302,380,2026-02-13 00:59:00,8,0,0
10953,1552,273,2026-07-19 00:23:00,72,0,1
10954,1745,65,2025-08-09 00:26:00,20,1,0
10955,379,196,2026-03-07 00:37:00,20,0,1
10956,552,488,2026-07-06 00:10:00,8,0,0
10957,1327,131,2026-05-06 00:33:00,43,0,1
10958,1584,210,2026-06-24 00:26:00,19,1,0
10959,1261,289,2025-11-04 00:34:00,13,0,0
10960,303,273,2025-07-09 00:43:00,2,0,1
10961,857,419,2025-12-23 00:27:00,1,0,1
10962,478,311,2026-05-05 00:58:00,1,0,0
10963,175,134,2026-08-21 00:29:00,25,0,1
10964,350,441,2026-01-24 00:17:00,46,0,0
10965,754,375,2026-07-01 00:08:00,22,0,1
10966,255,311,2025-12-31 00:20:00,13,0,0
10967,1010,277,2025-11-14 00:10:00,1,0,0
10968,1132,181,2026-06-17 00:13:00,18,0,1
10969,1595,399,2026-08-29 00:37:00,16,0,1
10970,1082,89,2026-09-06 00:37:00,9,0,0
10971,1212,61,2026-04-23 00:33:00,24,0,1
10972,1752,28,2026-09-05 00:45:00,1,0,1
10973,20,21,2026-06-20 00:53:00,24,0,1
10974,1270,374,2026-03-05 00:00:00,48,0,0
10975,1424,438,2026-08-28 00:32:00,1,1,0
10976,1158,294,2026-04-09 00:42:00,11,0,1
10977,439,90,2026-01-01 00:44:00,10,0,1
10978,9,179,2026-05-30 00:04:00,16,0,0
10979,458,90,2026-07-17 00:18:00,34,0,1
10980,1519,377,2026-02-07 00:22:00,3,0,1
10981,576,88,2026-08-03 00:48:00,19,0,1
10982,308,349,2025-11-19 00:35:00,1,0,0
10983,1241,285,2026-05-12 00:27:00,21,0,0
10984,1285,475,2026-07-04 00:02:00,12,0,0
10985,1735,176,2026-08-23 00:29:00,18,0,0
10986,704,124,2026-08-31 00:30:00,1,0,1
10987,551,296,2026-01-04 00:08:00,13,0,0
10988,1334,375,2026-08-27 00:16:00,8,0,0
10989,774,240,2026-09-07 00:04:00,18,0,1
10990,1599,346,2026-08-17 00:06:00,38,0,1
10991,912,66,2026-02-12 00:30:00,10,0,0
10992,1753,8,2026-05-24 00:10:00,1,0,1
10993,177,154,2026-09-07 00:21:00,27,0,0
10994,1154,70,2026-05-10 00:29:00,2,0,0
10995,1606,285,2025-09-29 00:04:00,19,0,0
10996,1560,500,2026-06-18 00:17:00,6,0,0
10997,466,1,2026-09-05 00:57:00,2,0,0
10998,580,46,2026-02-10 00:12:00,14,0,0
10999,941,203,2026-04-12 00:54:00,1,0,1
11000,833,213,2026-09-01 00:16:00,8,0,0
11001,1597,309,2026-03-09 00:23:00,6,0,1
11002,1043,224,2026-06-09 00:40:00,4,0,1
11003,1697,91,2026-06-14 00:26:00,36,0,1
11004,177,231,2026-09-07 00:17:00,4,1,1
11005,958,229,2025-10-31 00:03:00,1,0,1
11006,1555,340,2026-06-23 00:31:00,8,0,1
11007,474,312,2026-03-26 00:46:00,11,0,0
11008,1039,467,2026-05-17 00:51:00,1,0,1
11009,657,124,2026-08-03 00:33:00,1,0,1
11010,41,139,2026-01-27 00:30:00,8,1,0
11011,1702,249,2025-10-09 00:26:00,30,0,0
11012,706,225,2026-05-24 00:04:00,25,0,0
11013,1190,473,2026-09-02 00:31:00,6,0,0
11014,295,161,2026-03-11 00:49:00,71,0,1
11015,1401,336,2026-08-21 00:08:00,9,1,0
11016,1607,109,2026-08-28 00:58:00,9,0,1
11017,180,401,2026-08-12 00:44:00,13,0,1
11018,741,17,2026-04-26 00:09:00,6,0,0
11019,160,459,2026-01-14 00:24:00,1,0,1
11020,421,489,2026-07-01 00:27:00,9,0,1
11021,1690,184,2026-07-24 00:34:00,37,0,0
11022,1120,299,2026-06-07 00:49:00,4,0,0
11023,1604,134,2026-08-21 00:21:00,1,0,0
11024,577,42,2025-11-17 00:59:00,22,0,0
11025,1151,370,2026-05-22 00:01:00,13,0,1
11026,447,49,2026-08-19 00:56:00,30,0,0
11027,535,367,2026-08-22 00:09:00,2,0,0
11028,1466,215,2026-09-02 00:06:00,20,0,0
11029,1097,278,2025-11-06 00:38:00,1,0,0
11030,591,310,2026-06-29 00:00:00,31,0,1
11031,998,85,2026-07-28 00:19:00,18,0,1
11032,1203,320,2026-02-22 00:25:00,6,0,1
11033,1377,474,2025-12-19 00:30:00,1,0,1
11034,1169,218,2026-02-10 00:25:00,25,0,1
11035,1259,246,2025-08-23 00:02:00,22,0,0
11036,235,131,2025-07-26 00:31:00,14,0,1
11037,1587,133,2026-08-27 00:43:00,1,0,1
11038,254,303,2026-04-22 00:43:00,47,0,1
11039,1044,352,2025-10-17 00:38:00,81,0,0
11040,1547,261,2026-01-15 00:14:00,4,0,0
11041,1786,455,2026-07-28 00:28:00,51,0,0
11042,601,259,2026-08-03 00:55:00,13,0,0
11043,1750,2,2026-03-03 00:10:00,4,1,0
11044,589,399,2026-08-06 00:48:00,8,0,0
11045,1512,316,2026-06-15 00:40:00,24,0,0
11046,233,478,2026-05-31 00:39:00,6,0,1
11047,823,43,2026-07-03 00:58:00,6,0,0
11048,1383,189,2026-06-30 00:42:00,3,0,1
11049,1084,309,2026-08-12 00:48:00,16,0,0
11050,1635,434,2026-08-17 00:00:00,13,0,0
11051,1349,76,2026-05-20 00:16:00,2,0,1
11052,299,424,2025-05-08 00:14:00,12,0,0
11053,530,370,2026-04-11 00:54:00,15,0,1
11054,375,162,2026-08-22 00:12:00,9,0,1
11055,407,342,2026-02-26 00:31:00,16,0,0
11056,1686,438,2026-03-19 00:29:00,68,0,0
11057,131,183,2026-08-09 00:59:00,16,1,0
11058,146,222,2026-05-31 00:23:00,14,0,0
11059,151,314,2026-05-09 00:36:00,21,0,1
11060,713,438,2026-07-14 00:46:00,17,1,0
11061,115,142,2025-04-18 00:59:00,1,0,0
11062,1438,260,2025-08-23 00:10:00,26,0,1
11063,896,21,2026-03-12 00:10:00,15,0,1
11064,1492,458,2026-02-16 00:03:00,1,0,1
11065,399,464,2026-03-14 00:37:00,27,0,0
11066,925,390,2026-01-25 00:23:00,17,0,1
11067,1222,423,2026-06-22 00:20:00,59,0,1
11068,1441,201,2026-04-19 00:25:00,40,0,0
11069,1033,477,2026-05-23 00:40:00,10,0,0
11070,98,208,2026-04-26 00:15:00,19,0,0
11071,1477,284,2026-09-07 00:42:00,1,1,0
11072,82,9,2026-09-05 00:37:00,28,0,1
11073,1380,298,2026-06-14 00:56:00,14,1,1
11074,1531,120,2026-09-02 00:51:00,19,0,0
11075,1148,446,2026-04-11 00:31:00,9,0,0
11076,485,203,2026-05-30 00:16:00,33,0,1
11077,479,500,2026-05-14 00:09:00,92,1,0
11078,490,219,2026-05-07 00:46:00,6,0,1
11079,1239,73,2026-06-16 00:47:00,6,0,0
11080,800,45,2026-06-14 00:53:00,48,0,0
11081,352,272,2026-03-04 00:36:00,19,0,0
11082,411,297,2026-08-20 00:21:00,6,0,1
11083,1649,337,2025-09-19 00:00:00,10,0,1
11084,982,312,2026-06-01 00:42:00,11,0,1
11085,17,262,2026-07-14 00:08:00,33,0,0
11086,1716,386,2026-07-31 00:41:00,5,0,0
11087,1120,314,2026-06-24 00:53:00,28,0,0
11088,1039,196,2026-02-17 00:02:00,83,0,0
11089,1129,340,2026-09-06 00:44:00,24,0,1
11090,1308,259,2026-08-11 00:17:00,5,0,1
11091,801,209,2026-08-07 00:56:00,31,0,0
11092,1547,382,2025-07-17 00:47:00,17,0,0
11093,1152,269,2025-08-24 00:54:00,50,0,0
11094,166,54,2026-01-03 00:32:00,27,0,0
11095,1040,245,2025-12-04 00:08:00,31,0,1
11096,133,330,2026-03-09 00:56:00,7,0,0
11097,1274,128,2026-01-20 00:14:00,34,0,0
11098,1013,258,2026-07-08 00:23:00,47,1,1
11099,117,19,2026-09-07 00:14:00,28,0,0
11100,1619,384,2026-08-27 00:48:00,4,0,1
11101,298,27,2026-02-07 00:54:00,46,0,0
11102,213,169,2026-06-26 00:06:00,1,1,1
11103,1202,252,2026-09-07 00:08:00,1,0,0
11104,419,102,2026-06-28 00:16:00,11,0,0
11105,1625,358,2026-01-21 00:47:00,13,0,0
11106,1680,322,2025-09-12 00:58:00,28,0,1
11107,298,89,2026-03-16 00:45:00,58,0,1
11108,927,116,2026-08-18 00:24:00,34,0,0
11109,1190,99,2026-08-30 00:10:00,6,0,0
11110,1121,430,2026-04-12 00:59:00,45,0,0
11111,1448,262,2025-07-23 00:36:00,18,0,1
11112,1474,267,2026-05-28 00:33:00,6,0,0
11113,1179,368,2026-08-08 00:09:00,5,0,1
11114,841,358,2026-08-11 00:41:00,13,1,0
11115,1337,125,2026-03-11 00:13:00,7,0,0
11116,100,399,2026-08-06 00:23:00,1,0,1
11117,531,164,2026-08-20 00:10:00,30,0,1
11118,1472,460,2026-06-01 00:06:00,53,0,0
11119,177,430,2026-08-11 00:03:00,2,0,0
11120,384,336,2025-10-13 00:30:00,21,0,0
11121,463,238,2026-07-28 00:50:00,11,0,0
11122,501,470,2026-01-08 00:18:00,78,0,1
11123,44,240,2026-02-13 00:02:00,1,0,1
11124,728,93,2026-01-04 00:39:00,2,0,1
11125,740,379,2026-08-31 00:40:00,1,0,1
11126,1223,15,2025-11-21 00:33:00,32,0,0
11127,1005,161,2026-07-26 00:32:00,26,0,1
11128,736,484,2026-07-09 00:39:00,18,0,1
11129,314,395,2026-08-10 00:08:00,17,0,1
11130,1257,454,2026-04-06 00:28:00,9,1,1
11131,1728,451,2026-08-29 00:59:00,30,0,1
11132,1174,171,2026-07-08 00:31:00,1,0,0
11133,1755,364,2026-05-11 00:26:00,7,0,0
11134,1699,422,2026-07-09 00:23:00,4,0,0
11135,1774,171,2026-05-29 00:14:00,1,0,1
11136,631,35,2026-04-27 00:52:00,1,0,0
11137,1476,378,2025-10-14 00:07:00,14,0,1
11138,475,471,2026-02-14 00:09:00,1,0,0
11139,884,78,2025-11-13 00:40:00,11,0,0
11140,1335,430,2026-01-27 00:43:00,12,0,0
11141,475,246,2026-02-07 00:32:00,15,0,0
11142,875,96,2026-08-08 00:13:00,40,0,0
11143,981,338,2025-07-20 00:02:00,1,0,1
11144,8,310,2025-12-31 00:20:00,98,1,1
11145,177,466,2026-08-13 00:12:00,4,0,0
11146,1667,200,2026-07-16 00:33:00,1,0,0
11147,1159,204,2026-08-21 00:19:00,21,0,0
11148,142,245,2025-12-06 00:11:00,7,0,1
11149,914,399,2026-08-23 00:47:00,3,0,1
11150,1753,247,2026-04-18 00:21:00,68,0,0
11151,422,254,2026-07-24 00:54:00,19,0,1
11152,985,154,2026-01-17 00:43:00,7,0,0
11153,646,66,2026-02-26 00:08:00,25,0,1
11154,22,27,2025-10-09 00:28:00,7,0,1
11155,187,322,2026-07-24 00:01:00,5,0,0
11156,412,195,2026-07-22 00:12:00,3,0,1
11157,1115,44,2026-07-14 00:09:00,54,0,0
11158,342,223,2026-01-04 00:11:00,17,0,0
11159,708,255,2026-05-24 00:01:00,2,0,1
11160,1291,419,2025-12-10 00:13:00,50,0,0
11161,1604,465,2026-03-19 00:42:00,2,0,0
11162,348,295,2026-08-16 00:59:00,11,0,0
11163,203,160,2026-08-21 00:53:00,11,0,0
11164,1639,311,2026-05-19 00:14:00,1,0,0
11165,463,55,2026-08-18 00:58:00,21,0,1
11166,1514,79,2026-08-04 00:22:00,30,0,0
11167,750,309,2026-02-24 00:09:00,1,0,1
11168,123,85,2026-06-15 00:25:00,51,0,1
11169,264,335,2026-06-17 00:52:00,21,0,1
11170,285,124,2026-02-25 00:03:00,1,0,0
11171,1717,498,2026-03-13 00:00:00,36,0,0
11172,1489,440,2026-08-29 00:04:00,17,0,0
11173,1108,186,2026-04-26 00:57:00,3,0,0
11174,1198,164,2026-08-25 00:04:00,19,0,1
11175,1441,218,2026-05-10 00:10:00,17,0,0
11176,1050,316,2025-09-29 00:21:00,8,0,0
11177,784,482,2026-08-12 00:09:00,11,0,1
11178,842,396,2026-03-26 00:22:00,39,0,0
11179,1624,54,2026-05-23 00:33:00,41,0,0
11180,1388,141,2026-08-12 00:50:00,13,0,1
11181,918,368,2025-11-13 00:30:00,15,0,0
11182,348,297,2026-08-01 00:18:00,51,0,1
11183,954,179,2026-08-24 00:19:00,11,0,0
11184,630,127,2026-07-13 00:03:00,1,0,1
11185,413,244,2026-07-19 00:56:00,27,0,0
11186,1628,1,2026-07-15 00:10:00,23,0,1
11187,875,211,2026-07-07 00:05:00,6,0,0
11188,606,201,2026-08-25 00:06:00,27,0,0
11189,841,362,2026-08-13 00:26:00,36,0,0
11190,170,90,2026-06-05 00:32:00,23,0,0
11191,1443,110,2026-07-22 00:49:00,20,0,0
11192,1500,156,2026-06-08 00:26:00,6,0,1
11193,652,474,2026-04-25 00:23:00,28,1,1
11194,1628,320,2026-07-23 00:50:00,11,1,0
11195,1393,407,2026-03-26 00:51:00,24,0,1
11196,1586,102,2026-06-19 00:49:00,27,0,1
11197,673,119,2026-06-12 00:53:00,44,0,0
11198,1306,89,2026-08-11 00:13:00,10,0,1
11199,1013,469,2026-07-05 00:50:00,2,0,0
11200,893,142,2026-03-15 00:15:00,40,0,0
11201,270,2,2026-07-27 00:12:00,14,0,0
11202,1467,316,2026-03-25 00:13:00,26,0,0
11203,661,460,2026-03-14 00:44:00,19,0,0
11204,1784,199,2026-03-20 00:46:00,1,0,1
11205,976,424,2025-11-08 00:53:00,7,0,1
11206,1018,143,2026-08-22 00:34:00,14,0,0
11207,968,447,2026-04-07 00:38:00,7,0,1
11208,1425,117,2025-06-16 00:11:00,10,0,0
11209,293,292,2026-07-26 00:31:00,18,0,1
11210,919,386,2026-09-07 00:11:00,1,0,1
11211,1384,423,2026-05-02 00:07:00,9,0,1
11212,1506,105,2026-04-04 00:41:00,17,0,0
11213,871,277,2026-07-30 00:42:00,3,0,0
11214,588,190,2026-07-26 00:19:00,10,0,1
11215,1688,352,2026-07-25 00:20:00,19,0,0
11216,1139,132,2025-10-26 00:17:00,7,0,1
11217,1028,156,2026-05-11 00:36:00,5,0,0
11218,1498,200,2026-07-09 00:29:00,21,1,1
11219,484,344,2026-09-03 00:49:00,1,0,0
11220,867,305,2026-07-12 00:22:00,22,0,0
11221,1070,383,2026-09-06 00:52:00,9,0,1
11222,1561,295,2026-05-01 00:10:00,30,0,0
11223,1692,135,2026-09-01 00:18:00,13,0,1
11224,41,465,2025-11-14 00:45:00,12,1,1
11225,1779,53,2026-05-21 00:09:00,24,0,1
11226,1210,363,2026-07-12 00:10:00,4,1,1
11227,338,458,2026-08-30 00:48:00,8,0,1
11228,1774,330,2026-05-23 00:01:00,29,0,0
11229,1676,267,2026-06-17 00:52:00,44,0,0
11230,355,237,2026-08-31 00:03:00,3,0,0
11231,722,133,2026-04-10 00:44:00,4,0,1
11232,1598,67,2025-12-18 00:29:00,17,0,1
11233,735,401,2026-04-06 00:01:00,28,0,0
11234,721,382,2026-07-27 00:05:00,12,0,1
11235,1312,371,2026-08-31 00:57:00,7,0,0
11236,538,316,2026-04-21 00:25:00,1,0,1
11237,323,218,2025-12-23 00:51:00,4,0,0
11238,1230,275,2025-09-27 00:23:00,42,0,0
11239,948,499,2026-02-25 00:51:00,11,0,0
11240,1059,203,2025-10-09 00:55:00,36,0,0
11241,1674,356,2026-06-16 00:34:00,51,0,1
11242,1616,331,2026-06-29 00:27:00,42,0,0
11243,541,12,2026-04-14 00:53:00,1,0,1
11244,93,389,2026-08-30 00:14:00,7,0,0
11245,9,152,2026-06-10 00:28:00,31,1,0
11246,41,443,2025-08-24 00:05:00,1,0,1
11247,339,473,2026-02-15 00:56:00,22,0,0
11248,476,492,2026-01-27 00:32:00,52,0,0
11249,1192,190,2026-06-22 00:59:00,34,0,0
11250,253,149,2026-09-05 00:40:00,18,0,1
11251,437,193,2026-09-06 00:19:00,1,0,1
11252,1754,215,2026-06-12 00:21:00,1,0,0
11253,1592,217,2025-08-01 00:27:00,4,0,0
11254,729,127,2026-01-18 00:32:00,17,0,0
11255,574,245,2026-05-02 00:39:00,33,1,1
11256,891,228,2026-08-12 00:44:00,4,0,0
11257,731,337,2026-06-07 00:59:00,8,0,0
11258,1399,317,2026-09-01 00:07:00,41,0,0
11259,1773,395,2026-08-30 00:21:00,19,1,0
11260,1430,4,2026-04-24 00:25:00,35,0,0
11261,519,467,2026-02-16 00:12:00,30,0,1
11262,850,142,2026-02-28 00:39:00,5,0,1
11263,630,216,2026-02-08 00:01:00,20,0,1
11264,1114,67,2026-09-07 00:02:00,1,0,1
11265,1008,465,2026-03-24 00:32:00,31,0,0
11266,138,185,2026-08-15 00:02:00,24,0,1
11267,698,322,2026-06-27 00:50:00,1,0,1
11268,909,86,2026-07-10 00:21:00,25,0,0
11269,1620,330,2026-08-22 00:19:00,18,1,0
11270,1059,105,2026-03-30 00:10:00,1,0,0
11271,1425,283,2026-01-30 00:24:00,8,0,0
11272,899,157,2026-08-20 00:04:00,8,0,0
11273,1068,21,2026-05-11 00:24:00,1,0,1
11274,560,135,2025-07-03 00:46:00,32,0,0
11275,1374,480,2026-06-15 00:36:00,13,0,0
11276,527,292,2026-06-26 00:41:00,37,0,0
11277,349,384,2026-08-07 00:52:00,4,0,1
11278,329,403,2026-07-22 00:06:00,35,0,0
11279,326,54,2025-12-31 00:35:00,5,0,0
11280,704,9,2026-05-25 00:29:00,51,0,1
11281,864,238,2026-06-30 00:40:00,12,0,0
11282,233,99,2025-10-02 00:30:00,21,0,1
11283,918,239,2025-10-31 00:27:00,53,0,1
11284,68,459,2026-03-20 00:34:00,27,0,1
11285,943,379,2026-05-30 00:01:00,42,0,0
11286,798,277,2026-06-17 00:42:00,8,0,0
11287,407,322,2026-02-03 00:59:00,38,0,1
11288,1019,313,2026-05-30 00:42:00,1,0,1
11289,447,17,2026-07-10 00:00:00,4,0,0
11290,1299,379,2025-07-31 00:54:00,8,0,1
11291,866,432,2026-09-07 00:23:00,5,0,0
11292,1129,282,2026-08-19 00:57:00,20,0,0
11293,237,227,2026-08-06 00:01:00,4,0,1
11294,1724,96,2026-03-28 00:54:00,43,0,0
11295,321,343,2026-03-30 00:03:00,21,0,1
11296,262,50,2026-08-31 00:26:00,6,0,1
11297,1320,487,2026-08-07 00:16:00,36,0,1
11298,1435,410,2026-02-19 00:11:00,12,0,0
11299,977,139,2025-10-02 00:54:00,8,0,0
11300,1319,278,2026-02-11 00:50:00,14,0,1
11301,397,351,2026-06-18 00:08:00,57,0,0
11302,713,286,2026-07-26 00:30:00,32,0,1
11303,1238,154,2025-09-14 00:29:00,58,0,0
11304,1001,470,2026-02-04 00:06:00,8,0,1
11305,1031,500,2026-06-04 00:26:00,2,0,1
11306,573,2,2026-05-05 00:49:00,4,0,1
11307,3,169,2026-06-28 00:06:00,1,1,0
11308,1576,6,2026-05-10 00:17:00,12,0,0
11309,42,133,2026-06-21 00:47:00,21,0,0
11310,1420,383,2026-06-09 00:25:00,5,0,0
11311,1654,5,2026-04-07 00:13:00,19,0,1
11312,400,446,2026-07-20 00:02:00,7,0,0
11313,1641,327,2025-11-30 00:00:00,5,0,0
11314,1134,36,2026-03-23 00:22:00,40,0,0
11315,754,396,2026-03-18 00:27:00,7,0,0
11316,1137,118,2026-07-01 00:48:00,15,1,1
11317,1225,74,2026-06-03 00:21:00,2,1,0
11318,1427,163,2026-08-29 00:00:00,17,0,0
11319,1447,170,2026-07-17 00:37:00,14,0,1
11320,473,179,2026-07-07 00:49:00,8,0,0
11321,65,210,2026-08-16 00:25:00,1,0,1
11322,817,435,2026-08-26 00:24:00,19,0,1
11323,1331,143,2026-05-01 00:47:00,10,0,0
11324,294,243,2026-08-29 00:24:00,1,0,0
11325,84,307,2026-05-03 00:53:00,6,0,0
11326,942,397,2025-11-26 00:19:00,18,0,1
11327,221,281,2025-03-27 00:05:00,15,0,1
11328,377,485,2026-06-24 00:25:00,1,0,1
11329,1308,119,2026-07-28 00:24:00,47,0,1
11330,1222,100,2026-04-30 00:08:00,21,0,0
11331,359,389,2026-05-17 00:12:00,28,0,0
11332,682,192,2026-09-05 00:27:00,5,0,0
11333,1349,493,2026-07-10 00:10:00,1,0,0
11334,439,451,2026-09-06 00:04:00,4,0,0
11335,947,184,2026-07-20 00:48:00,1,0,1
11336,1008,176,2025-07-02 00:50:00,9,0,0
11337,840,35,2026-07-17 00:52:00,4,0,1
11338,114,306,2026-08-21 00:27:00,88,0,0
11339,891,448,2026-07-23 00:41:00,39,0,0
11340,1103,159,2026-07-10 00:40:00,17,0,0
11341,1100,198,2026-08-11 00:29:00,7,0,0
11342,1122,414,2026-08-23 00:22:00,57,0,0
11343,1090,449,2026-01-03 00:00:00,22,0,0
11344,1722,302,2026-04-15 00:39:00,6,0,1
11345,109,458,2026-05-30 00:00:00,36,0,1
11346,1461,65,2026-07-09 00:40:00,14,0,0
11347,17,435,2026-03-23 00:47:00,1,0,0
11348,417,161,2026-05-09 00:50:00,26,0,0
11349,1282,463,2026-06-18 00:06:00,3,0,1
11350,1218,206,2026-09-01 00:38:00,53,0,1
11351,1794,319,2025-09-29 00:42:00,18,0,1
11352,471,68,2026-04-24 00:38:00,25,0,0
11353,309,186,2026-08-07 00:56:00,2,0,0
11354,143,247,2026-07-29 00:49:00,46,0,0
11355,712,265,2026-05-22 00:20:00,41,1,1
11356,933,69,2026-05-19 00:11:00,46,0,1
11357,1767,421,2026-07-27 00:56:00,12,0,0
11358,306,351,2026-02-22 00:18:00,16,0,0
11359,1725,433,2026-08-24 00:46:00,6,0,0
11360,638,442,2026-08-20 00:29:00,4,0,1
11361,1222,205,2026-09-05 00:42:00,12,0,0
11362,1445,50,2026-08-08 00:21:00,6,0,0
11363,1111,89,2026-04-06 00:13:00,35,0,0
11364,804,22,2026-05-19 00:42:00,48,0,0
11365,1763,237,2026-07-28 00:09:00,20,0,0
11366,1264,101,2026-04-18 00:00:00,13,0,1
11367,1729,252,2026-05-02 00:16:00,3,0,0
11368,815,363,2026-08-23 00:40:00,4,0,0
11369,1123,37,2026-03-16 00:00:00,19,0,1
11370,1701,162,2026-07-11 00:14:00,2,0,0
11371,752,454,2025-11-06 00:31:00,15,0,0
11372,732,212,2025-07-14 00:52:00,39,0,0
11373,1719,409,2026-06-28 00:11:00,4,0,1
11374,1655,46,2026-09-04 00:06:00,12,0,0
11375,839,261,2026-02-27 00:17:00,23,0,0
11376,1612,145,2026-08-27 00:48:00,1,0,1
11377,429,263,2026-06-23 00:03:00,20,0,1
11378,1575,129,2026-03-27 00:02:00,3,0,0
11379,824,338,2025-09-13 00:09:00,17,0,0
11380,1496,380,2026-04-18 00:02:00,2,0,1
11381,1794,328,2026-01-31 00:51:00,11,0,0
11382,769,215,2026-03-22 00:11:00,14,1,1
11383,1201,281,2026-07-30 00:52:00,59,0,0
11384,895,88,2026-02-10 00:50:00,9,0,1
11385,949,10,2025-10-30 00:12:00,3,0,0
11386,555,18,2026-07-10 00:05:00,23,0,0
11387,952,68,2025-10-25 00:51:00,29,1,1
11388,223,297,2026-02-26 00:52:00,36,0,1
11389,266,412,2026-02-28 00:17:00,32,0,0
11390,162,405,2026-04-27 00:14:00,1,0,0
11391,1498,158,2026-04-21 00:58:00,1,0,0
11392,89,196,2026-05-05 00:39:00,19,0,1
11393,1260,200,2026-08-26 00:21:00,98,0,0
11394,1548,478,2025-10-07 00:38:00,6,0,1
11395,50,110,2026-03-26 00:20:00,3,1,0
11396,1262,147,2026-08-27 00:27:00,6,0,0
11397,1027,326,2026-07-13 00:55:00,1,0,1
11398,413,188,2026-08-14 00:33:00,27,0,1
11399,1484,283,2026-05-07 00:35:00,30,1,0
11400,905,117,2026-03-08 00:22:00,14,0,0
11401,1760,101,2026-07-02 00:30:00,4,0,1
11402,1716,401,2026-07-15 00:41:00,1,1,0
11403,916,465,2026-08-01 00:47:00,20,0,1
11404,870,6,2026-07-27 00:02:00,60,0,0
11405,1716,474,2026-06-23 00:41:00,5,0,0
11406,1262,246,2026-08-26 00:47:00,1,0,1
11407,1622,88,2026-06-01 00:40:00,14,0,0
11408,1316,160,2026-08-28 00:23:00,9,0,0
11409,511,477,2026-01-19 00:06:00,1,0,1
11410,1143,453,2025-11-06 00:53:00,7,0,0
11411,1497,207,2026-03-18 00:08:00,16,0,0
11412,1332,437,2026-07-05 00:36:00,3,0,0
11413,1143,345,2025-08-02 00:17:00,26,0,1
11414,1103,199,2026-08-23 00:26:00,7,0,0
11415,1444,16,2026-07-31 00:28:00,37,0,0
11416,1066,366,2026-07-11 00:18:00,32,0,0
11417,594,318,2026-07-30 00:27:00,4,0,0
11418,960,245,2026-03-26 00:22:00,16,0,1
11419,1153,292,2026-04-01 00:02:00,4,0,1
11420,135,15,2026-01-08 00:07:00,8,0,0
11421,937,315,2026-08-25 00:52:00,41,0,1
11422,704,445,2026-07-18 00:17:00,31,0,1
11423,923,295,2026-08-16 00:38:00,5,0,1
11424,1019,36,2026-06-07 00:42:00,1,0,0
11425,1480,444,2026-09-07 00:09:00,3,0,1
11426,701,2,2026-08-24 00:56:00,41,0,0
11427,539,358,2026-07-09 00:36:00,14,0,1
11428,1652,281,2026-08-15 00:02:00,35,0,1
11429,1722,79,2026-08-10 00:06:00,16,0,0
11430,1244,384,2026-07-06 00:34:00,3,0,1
11431,976,244,2026-03-23 00:53:00,22,0,1
11432,545,109,2025-06-19 00:16:00,2,1,1
11433,1496,151,2026-03-30 00:28:00,38,0,0
11434,292,19,2025-10-21 00:50:00,2,0,1
11435,1040,205,2026-01-30 00:16:00,2,0,0
11436,1528,54,2026-05-28 00:48:00,25,0,0
11437,507,111,2026-01-29 00:24:00,15,0,0
11438,1304,199,2026-08-27 00:53:00,24,0,1
11439,1788,192,2026-07-04 00:47:00,29,1,0
11440,923,342,2026-07-18 00:05:00,57,0,1
11441,137,62,2026-04-06 00:24:00,1,0,0
11442,1550,308,2026-01-30 00:36:00,4,0,0
11443,87,133,2026-06-12 00:32:00,22,0,0
11444,524,17,2026-09-05 00:15:00,20,0,0
11445,707,432,2026-01-06 00:53:00,32,0,1
11446,1005,23,2026-03-26 00:35:00,21,0,0
11447,369,46,2026-01-15 00:44:00,11,0,0
11448,1178,133,2026-04-16 00:30:00,7,0,0
11449,1221,200,2026-01-19 00:58:00,1,0,1
11450,754,303,2026-08-28 00:25:00,13,0,1
11451,799,492,2026-01-23 00:39:00,2,0,0
11452,1237,3,2026-02-13 00:57:00,23,0,0
11453,1289,17,2026-04-03 00:17:00,3,0,1
11454,1395,334,2026-09-03 00:03:00,14,0,1
11455,485,457,2026-08-11 00:30:00,8,0,1
11456,716,412,2026-05-23 00:49:00,24,1,1
11457,981,14,2026-08-26 00:39:00,9,0,0
11458,931,169,2026-08-12 00:50:00,32,0,0
11459,757,463,2026-09-01 00:19:00,64,0,1
11460,778,103,2026-08-22 00:12:00,3,0,1
11461,1627,469,2025-04-12 00:36:00,8,0,0
11462,1413,368,2026-07-03 00:18:00,1,0,0
11463,1551,259,2026-02-08 00:13:00,1,0,0
11464,1523,439,2026-06-03 00:04:00,1,0,1
11465,280,76,2026-07-18 00:48:00,3,1,0
11466,1743,126,2026-06-30 00:41:00,11,0,0
11467,247,365,2026-06-14 00:34:00,21,0,1
11468,643,494,2026-08-27 00:20:00,40,0,1
11469,1276,145,2026-08-22 00:25:00,24,0,0
11470,323,459,2025-09-21 00:42:00,7,0,1
11471,1178,129,2026-06-14 00:28:00,40,0,0
11472,937,383,2026-06-29 00:30:00,11,0,0
11473,1690,346,2026-09-07 00:09:00,58,0,0
11474,273,306,2026-08-05 00:20:00,9,0,1
11475,391,445,2026-05-09 00:50:00,34,0,1
